scheme_code,scheme_name,start_date,end_date,observations,cagr,volatility,sharpe_ratio,max_drawdown,category,fund_house,scheme_category
152916,Kotak Nifty Midcap 150 Momentum 50 Index Fund-Direct Plan-Growth,2024-10-11,2026-08-14,454,-0.02486336627255814,0.19960308475889835,-0.32997798386335114,-0.2545771578029643,Index,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds
148745,Kotak Nifty Next 50 Index Fund - Direct Plan - Growth Option,2021-03-17,2026-08-14,1333,0.16190844033153629,0.17574580593174002,0.6212129342748344,-0.263357116835343,Index,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds
149855,Kotak Nifty SDL Apr  2027 Top 12 Equal Weight Index Fund-Direct Plan-Growth,2022-02-18,2026-08-14,1086,0.06405366253420897,0.014907681126288312,0.32112089929033644,-0.035571666152145576,Index,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds
149865,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Direct Plan- Growth,2022-02-18,2026-08-14,1086,0.07023395328002047,0.028893354208428746,0.38514864437727236,-0.03236117057821941,Index,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds
151218,Kotak Nifty SDL Jul 2026 Index Fund Direct Plan Growth,2022-12-28,2026-07-31,868,0.07137740138699389,0.0066568398594071335,1.7966916070750603,-0.0033595290713229753,Index,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds
151420,Kotak Nifty SDL Jul 2033 Index Fund Direct Plan Growth Option,2023-02-22,2026-08-14,839,0.07958693971410113,0.023878353860290878,0.8503820661669552,-0.023300134761217395,Index,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds
150725,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Direct Plan - Growth,2022-10-17,2026-08-14,927,0.0766838949733859,0.011850550294274452,1.4334582100170041,-0.006312897450145072,Index,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds
153223,Kotak Nifty SmallCap 250 Index Fund- Direct - Growth,2025-01-30,2026-08-14,379,0.11121085620477866,0.1853483944319606,0.3515115816341733,-0.20927446954140994,Index,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds
151649,Kotak Nifty Smallcap 50 Index Fund - Direct Plan - Growth,2023-04-18,2026-08-14,820,0.27830019632674396,0.19789710779656708,1.0656772027360983,-0.25005655340903954,Index,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds
153461,Kotak Nifty Top 10 Equal Weight Index Fund-Direct Plan-Growth,2025-05-02,2026-08-14,319,-0.06548527836533524,0.13513580009571383,-0.8866659691978038,-0.18847921943897183,Index,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds
154145,Kotak Nifty200 Value 30 Index Fund - Direct - Growth,2026-02-12,2026-08-14,125,-0.08512003394689283,0.18449661226527175,-0.7241865812898296,-0.13487751405967008,Index,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds
154032,Kotak Nifty500 Momentum 50 Index Fund - Direct Plan - Growth,2025-12-18,2026-08-14,162,0.06390157412277064,0.2087980027364099,0.1201116395725655,-0.14384440714779334,Index,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds
146141,Kotak Overnight Fund -Direct Plan-Growth Option,2019-01-16,2026-08-16,2329,0.05162231977406839,0.0012231828962002873,-15.279782611953454,0.0,Overnight,Kotak Mahindra Mutual Fund,Debt Scheme - Overnight Fund
147727,Kotak Pioneer Fund- Direct Plan- Growth Option,2019-11-06,2026-08-14,1669,0.2254680826479838,0.15890727666292864,1.0116806701698053,-0.35698240359415945,Sectoral,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic
154287,Kotak Quality Overseas Equity Omni FOF - Direct Plan - Growth-,2026-03-30,2026-08-14,89,0.46198168870736955,0.11465634493122828,3.094178047300761,-0.03857245854361935,Fund of Funds,Kotak Mahindra Mutual Fund,Other Scheme - FoF Overseas
151881,Kotak Quant Fund - Direct Plan - Growth Option,2023-08-08,2026-08-14,742,0.1579350705854956,0.1594939265243764,0.6476361781759516,-0.2231677353628574,Sectoral,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic
153970,Kotak Rural Opportunities Fund - Direct Plan - Growth,2025-12-04,2026-08-14,172,0.006346299428748647,0.16962531581874463,-0.23124851626207107,-0.14180513595166166,Sectoral,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic
119750,Kotak Savings Fund-Growth - Direct,2013-01-02,2026-08-14,3287,0.073868443790295,0.005764902130953759,2.5024343774596494,-0.008670979249512767,Ultra Short Duration,Kotak Mahindra Mutual Fund,Income/Debt Oriented Schemes - Ultra Short Term Fund
154149,Kotak Services Fund - Direct - Growth,2026-03-02,2026-08-14,113,0.14053230973930764,0.13096789247182294,0.6274952633959117,-0.07093474760867491,Sectoral,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic
151603,Kotak Silver ETF Fund of Fund - Direct Plan - Growth Option,2023-04-11,2026-08-14,824,0.38381384358276294,0.3812382165787822,0.9121535700507805,-0.45606982817310715,Fund of Funds,Kotak Mahindra Mutual Fund,Other Scheme - FoF Domestic
152702,Kotak Special Opportunities Fund - Direct Plan - Growth Option,2024-07-05,2026-08-14,521,0.07270591847366803,0.16437838515188077,0.1534396537124228,-0.23129884629698538,Sectoral,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic
152462,Kotak Technology Fund - Direct Plan - Growth Option,2024-03-07,2026-08-14,600,0.039428753636933545,0.1707361488406978,-0.03399779815613848,-0.28591781643671266,Sectoral,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic
153118,Kotak Transportation & Logistics Fund-Direct Growth,2024-12-23,2026-08-14,406,0.13696822416805388,0.17533820917642653,0.4925443401496884,-0.17055610724925518,Sectoral,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic
133831,Kotak US Equity Fund - Direct Plan - Growth option,2015-02-02,2020-02-25,1174,0.12557441146605286,0.1343636486468426,0.5783603596807926,-0.22418639852957079,Fund of Funds,Kotak Mahindra Mutual Fund,Other Scheme - FoF Overseas
148662,Kotak US Specific Equity Passive FOF- Direct Plan - Growth,2021-02-09,2026-08-14,1265,0.21318699013022036,0.2146026643666004,0.8170569747470379,-0.29122396855008525,Fund of Funds,Kotak Mahindra Mutual Fund,Other Scheme - FoF Overseas
133816,Kotak World Gold Fund- Direct Plan- Growth Option,2015-02-02,2020-02-25,1201,0.05260560010243576,0.32956779708244205,0.14804243109140622,-0.44855905629386295,Fund of Funds,Kotak Mahindra Mutual Fund,Other Scheme - FoF Overseas
120164,Kotak-Small Cap Fund - Growth - Direct,2013-01-02,2026-08-14,3351,0.19063044244409144,0.15400256626751094,0.8485460148030278,-0.4061127719920715,Small Cap,Kotak Mahindra Mutual Fund,Equity Scheme - Small Cap Fund
120261,LIC MF Aggressive Hybrid Fund-Direct Plan-Growth,2013-01-03,2026-08-14,3339,0.10491821526191858,0.12171386923694265,0.41061395117400656,-0.28156140334901014,Aggressive Hybrid,LIC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
145895,LIC MF Arbitrage Fund-Direct Plan-Growth,2019-01-28,2026-08-14,1858,0.059574302004868906,0.010321100020241359,-0.06862891847784322,-0.006512957212344461,Arbitrage,LIC Mutual Fund,Hybrid Scheme - Arbitrage Fund
120308,LIC MF BSE Sensex Index Fund-Direct Plan-Growth,2013-01-02,2026-08-14,3341,0.11204175113145709,0.16037975064196516,0.38677135273706287,-0.3752745076862152,Index,LIC Mutual Fund,Other Scheme - Index Funds
149261,LIC MF Balanced Advantage Fund-Direct Plan-Growth,2021-11-15,2026-08-14,1171,0.09123944279552942,0.08145565625920471,0.3997462596154546,-0.09427143509686431,Balanced Advantage,LIC Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage
120338,LIC MF Banking & PSU Fund-Direct Plan-Growth,2013-01-03,2026-08-14,3275,0.0739567808338224,0.011809651169551792,1.2551702502187083,-0.02765624595493199,Banking & PSU,LIC Mutual Fund,Debt Scheme - Banking and PSU Fund
134017,LIC MF Banking and Financial Services Fund-Direct Plan-Growth,2015-03-30,2026-08-14,2802,0.08307440005653643,0.2093192193315587,0.20870712299200278,-0.44757620890182837,Sectoral,LIC Mutual Fund,Equity Scheme - Sectoral/ Thematic
120285,LIC MF Children's Fund-Direct Plan-Growth,2013-01-16,2026-08-14,3318,0.10377653734149606,0.13190676252153322,0.38351208549781923,-0.31219415256973937,Children,LIC Mutual Fund,Solution Oriented Scheme - Children’s Fund
120276,LIC MF Conservative Hybrid Fund-Direct Plan-Growth,2013-01-09,2026-08-14,3285,0.07575451935671351,0.03519191384425896,0.4773995401208907,-0.07924308381845346,Conservative Hybrid,LIC Mutual Fund,Hybrid Scheme - Conservative Hybrid Fund
153948,LIC MF Consumption Fund-Direct Plan-Growth,2025-11-25,2026-08-14,179,0.005241597267859444,0.15258863806403367,-0.28253830802401386,-0.14793306791989702,Sectoral,LIC Mutual Fund,Equity Scheme - Sectoral/ Thematic
120270,LIC MF ELSS Tax Saver-Direct Plan-Growth,2013-01-02,2026-08-14,3341,0.13694124457030776,0.1516587542234166,0.550165209640671,-0.35690732309989814,ELSS,LIC Mutual Fund,Equity Scheme - ELSS
151952,LIC MF Equity Savings Fund-Direct Plan-Growth,2023-07-31,2026-08-14,748,0.09189547782676377,0.06851527589032243,0.47425707613954604,-0.07470623868378867,Equity Savings,LIC Mutual Fund,Hybrid Scheme - Equity Savings
120264,LIC MF Flexi Cap Fund-Direct Plan-Growth,2013-01-02,2026-08-14,3341,0.11514212439874805,0.16125140030244695,0.4032411169324148,-0.34203483757273,Flexi Cap,LIC Mutual Fund,Equity Scheme - Flexi Cap Fund
152010,LIC MF Focused Fund-Direct Plan-Growth,2023-07-31,2026-08-14,748,0.11064177874743142,0.15355546258714958,0.3867906659769346,-0.21116632931929336,Focused,LIC Mutual Fund,Equity Scheme - Focused Fund
120282,LIC MF Gilt Fund-Direct Plan-Growth,2013-01-02,2026-08-14,3288,0.07229291629725654,0.03582112213732806,0.37675455678880115,-0.07382155188079231,Gilt,LIC Mutual Fund,Debt Scheme - Gilt Fund
151974,LIC MF Gold ETF Fund of Fund-Direct Plan-Growth,2023-07-31,2026-08-14,737,0.34770465149210383,0.23896547654892303,1.168719517565442,-0.24478851435088544,Fund of Funds,LIC Mutual Fund,Other Scheme - FoF Domestic
152024,LIC MF Healthcare Fund-Direct Plan-Growth,2023-07-31,2026-08-14,748,0.22428217993276145,0.13967738866262813,1.1261402964240834,-0.15102185526371148,Sectoral,LIC Mutual Fund,Equity Scheme - Sectoral/ Thematic
120351,LIC MF Infrastructure Fund-Direct Plan-Growth,2013-01-02,2026-08-14,3341,0.16054378619284893,0.18351903805019873,0.5990248153369069,-0.3957721702542403,Sectoral,LIC Mutual Fund,Equity Scheme - Sectoral/ Thematic
133710,LIC MF Large & Mid Cap Fund-Direct Plan-Growth,2015-02-26,2026-08-14,2823,0.14315724483104164,0.15733408202172522,0.5687164136814333,-0.339249490097669,Mid Cap,LIC Mutual Fund,Equity Scheme - Large & Mid Cap Fund
120267,LIC MF Large Cap Fund-Direct Plan-Growth,2013-01-02,2026-08-14,3341,0.11968237570065576,0.15321513177131588,0.44335525765782086,-0.33092154666207085,Large Cap,LIC Mutual Fund,Equity Scheme - Large Cap Fund
120249,LIC MF Liquid Fund-Direct Plan-Growth,2013-01-01,2026-08-16,4282,0.49816291420583303,24.02490293391225,0.24233080224970036,-0.0016129659906426452,Liquid,LIC Mutual Fund,Debt Scheme - Liquid Fund
120315,LIC MF Low Duration Fund-Direct Plan-Growth,2013-01-02,2026-08-14,3288,0.07203419489438723,0.020178445468905976,0.6349016882266922,-0.06178440986474887,Low Duration,LIC Mutual Fund,Debt Scheme - Low Duration Fund
152920,LIC MF Manufacturing Fund-Direct Plan-Growth,2024-10-16,2026-08-14,451,0.10213414613091443,0.1768915981717654,0.3114705603143808,-0.22164994315654196,Sectoral,LIC Mutual Fund,Equity Scheme - Sectoral/ Thematic
120279,LIC MF Medium to Long Duration Fund-Direct Plan-Growth,2013-01-02,2026-08-14,3288,0.07155681192786512,0.026758802213941925,0.46697400996050964,-0.062220639773539865,Long Duration,LIC Mutual Fund,Debt Scheme - Medium to Long Duration Fund
152002,LIC MF Mid Cap Fund-Direct Plan-Growth,2023-07-31,2026-08-14,748,0.1865645075191118,0.16590412930621906,0.7789768154039104,-0.21467475879240583,Mid Cap,LIC Mutual Fund,Equity Scheme - Mid Cap Fund
150392,LIC MF Money Market Fund-Direct Plan-Growth,2022-08-03,2026-08-14,975,0.0663643659289539,0.003632985536376711,1.9307071636637156,-0.0009690830165111075,Money Market,LIC Mutual Fund,Debt Scheme - Money Market Fund
153246,LIC MF Multi Asset Allocation Fund-Direct Plan-Growth,2025-02-18,2026-08-14,366,0.17085008758224962,0.12988313657559708,0.8474991552284177,-0.1350557793008157,Multi Asset,LIC Mutual Fund,Hybrid Scheme - Multi Asset Allocation
150659,LIC MF Multi Cap Fund-Direct Plan-Growth,2022-11-02,2026-08-14,932,0.19768146452480662,0.1428098903558231,0.9446325081266639,-0.19319150331082402,Multi Cap,LIC Mutual Fund,Equity Scheme - Multi Cap Fund
120307,LIC MF Nifty 50 Index Fund-Direct Plan-Growth,2013-01-02,2026-08-14,3341,0.11450075551533745,0.16043837049501303,0.4008462729052263,-0.3811456796132302,Index,LIC Mutual Fund,Other Scheme - Index Funds
151937,LIC MF Nifty Next 50 Index Fund-Direct Plan-Growth,2023-07-31,2026-08-14,748,0.18393640185321192,0.18291581500599272,0.7106314066481119,-0.26430553216102914,Index,LIC Mutual Fund,Other Scheme - Index Funds
147515,LIC MF Overnight Fund-Direct Plan-Growth,2019-07-19,2026-08-16,2214,0.05104516414266569,0.0011370635329244468,-17.478012661391617,0.0,Overnight,LIC Mutual Fund,Debt Scheme - Overnight Fund
145954,LIC MF Short Duration Fund-Direct Plan-Growth,2019-02-04,2026-08-14,1822,0.07047717373541906,0.01351902342058865,0.8143095500690722,-0.02276268424163197,Short Duration,LIC Mutual Fund,Debt Scheme - Short Duration Fund
152004,LIC MF Small Cap Fund-Direct Plan-Growth,2023-07-31,2026-08-14,748,0.19395530587005627,0.1919444642495364,0.7309668104563808,-0.2701344937735326,Small Cap,LIC Mutual Fund,Equity Scheme - Small Cap Fund
154244,LIC MF Technology Fund-Direct Plan-Growth,2026-03-19,2026-08-14,101,0.41142053367642406,0.12868145895761415,2.3338518283103324,-0.04948595557187441,Sectoral,LIC Mutual Fund,Equity Scheme - Sectoral/ Thematic
147772,LIC MF Ultra Short Duration Fund-Direct Plan-Growth,2019-11-28,2026-08-14,1627,0.05709242832620576,0.005307584446086219,-0.42134778804153966,-0.01310870317472157,Ultra Short Duration,LIC Mutual Fund,Debt Scheme - Ultra Short Duration Fund
152018,LIC MF Value Fund-Direct Plan-Growth,2023-07-31,2026-08-14,748,0.1902938864038335,0.17060960946072984,0.781034332242592,-0.25198113532307487,Value,LIC Mutual Fund,Equity Scheme - Value Fund
147446,Mahindra Manulife Aggressive Hybrid Fund - Direct Plan -Growth,2019-07-23,2026-08-14,1740,0.17320301146885098,0.12308740503276924,0.9027906864219277,-0.25409121804144363,Aggressive Hybrid,Mahindra Manulife Mutual Fund,Hybrid Schemes - Aggressive Hybrid Fund
148468,Mahindra Manulife Arbitrage Fund - Direct Plan -Growth,2020-08-25,2026-08-14,1473,0.05434319405787624,0.009986903043794406,-0.5881323862369684,-0.0051400817476278116,Arbitrage,Mahindra Manulife Mutual Fund,Hybrid Scheme - Arbitrage Fund
149230,Mahindra Manulife Asia Pacific REITs FOF - Direct Plan - Growth,2021-10-22,2026-08-14,1118,0.024992252616860222,0.14465476431959015,-0.15747287074823305,-0.2617329950848264,Fund of Funds,Mahindra Manulife Mutual Fund,Other Scheme - FoF Overseas
149406,Mahindra Manulife Balanced Advantage Fund - Direct Plan - Growth,2022-01-03,2026-08-14,1137,0.11182269519077148,0.09573757538618297,0.5539570351985101,-0.09766084931578523,Balanced Advantage,Mahindra Manulife Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation
153674,Mahindra Manulife Banking & Financial Services Fund - Direct - Growth,2025-07-21,2026-08-14,263,0.0956928395759653,0.1682578068178532,0.2835722019764658,-0.15724368965084823,Sectoral,Mahindra Manulife Mutual Fund,Equity Scheme - Sectoral/ Thematic
152045,Mahindra Manulife Business Cycle Fund - Direct Plan - Growth,2023-09-13,2026-08-14,717,0.19437486426223982,0.15818655724783623,0.8540519087841955,-0.21442978580786687,Sectoral,Mahindra Manulife Mutual Fund,Equity Scheme - Sectoral/ Thematic
145356,Mahindra Manulife Consumption Fund - Direct Plan -Growth,2018-11-16,2026-08-14,1909,0.1299069024945836,0.15927642146276366,0.4880621526005314,-0.33976605034769014,Thematic,Mahindra Manulife Mutual Fund,Equity Schemes - Thematic Fund
144403,Mahindra Manulife Dynamic Bond Fund - Direct Plan - Growth,2018-08-24,2026-08-14,1930,0.06467896530948303,0.018161301735790496,0.3000270340417713,-0.023445802876775668,Dynamic Bond,Mahindra Manulife Mutual Fund,Debt Scheme - Dynamic Bond
139781,Mahindra Manulife ELSS Tax Saver Fund - Direct Plan -Growth,2016-10-19,2026-08-14,2422,0.13058354818876716,0.15141382448704666,0.508640601126312,-0.3589457856614028,ELSS,Mahindra Manulife Mutual Fund,Equity Schemes - ELSS- Tax Saver Fund
140444,Mahindra Manulife Equity Savings Fund - Direct Plan -Growth,2017-02-08,2026-08-14,2345,0.10402998851937073,0.07769460655339591,0.5695514906800782,-0.2045884152319699,Equity Savings,Mahindra Manulife Mutual Fund,Hybrid Scheme - Equity Savings
149104,Mahindra Manulife Flexi Cap Fund - Direct Plan -Growth,2021-08-25,2026-08-14,1225,0.12142665616573223,0.13868596870438102,0.48249231535731874,-0.172352250344464,Flexi Cap,Mahindra Manulife Mutual Fund,Equity Schemes - Flexi Cap Fund
148567,Mahindra Manulife Focused Fund - Direct Plan -Growth,2020-11-19,2026-08-14,1413,0.21015564228340455,0.14312815226510117,1.0167028718922797,-0.1646565217249233,Focused,Mahindra Manulife Mutual Fund,Equity Schemes - Focused Fund
154007,Mahindra Manulife Income Plus Arbitrage Active FOF  - Direct - Growth,2025-12-08,2026-08-14,167,0.06661958112448119,0.009163689694187285,0.7416526771620281,-0.0019110359927784204,Fund of Funds,Mahindra Manulife Mutual Fund,Other Scheme - FoF Domestic
154121,Mahindra Manulife Innovation Opportunities Fund - Direct - Growth,2026-02-02,2026-08-14,133,0.2598147293616031,0.16486655546615367,1.1317876478167361,-0.10360768055433911,Sectoral,Mahindra Manulife Mutual Fund,Equity Scheme - Sectoral/ Thematic
147840,Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth,2020-01-01,2026-08-14,1634,0.1902546225410724,0.17825310965864444,0.7516622135378769,-0.3290492957746479,Mid Cap,Mahindra Manulife Mutual Fund,Equity Scheme - Large & Mid Cap Fund
146549,Mahindra Manulife Large Cap Fund - Direct Plan -Growth,2019-03-19,2026-08-14,1825,0.1360287312170667,0.16526498789941488,0.509924873759032,-0.3526800587064767,Large Cap,Mahindra Manulife Mutual Fund,Equity Schemes - Large Cap Fund
139538,Mahindra Manulife Liquid Fund - Direct Plan -Growth,2016-07-04,2026-08-16,2891,0.062228564784079676,0.0023036001697437657,-2.925423464487047,-0.0021983057829723096,Liquid,Mahindra Manulife Mutual Fund,Debt Scheme - Liquid Fund
140613,Mahindra Manulife Low Duration Fund - Direct Plan -Growth,2017-02-16,2026-08-14,2297,0.06916055744783334,0.006091461693556771,1.5888532722163475,-0.009875125280434993,Low Duration,Mahindra Manulife Mutual Fund,Debt Scheme - Low Duration Fund
152672,Mahindra Manulife Manufacturing Fund - Direct Plan - Growth,2024-06-26,2026-08-14,528,0.05200523781420552,0.151660912878634,0.02116986466477683,-0.2319833852544133,Sectoral,Mahindra Manulife Mutual Fund,Equity Scheme - Sectoral/ Thematic
142110,Mahindra Manulife Mid Cap Fund - Direct Plan -Growth,2018-02-06,2026-08-14,2099,0.19559485506412422,0.16951567173255813,0.8101762090894281,-0.3309945895641543,Mid Cap,Mahindra Manulife Mutual Fund,Equity Scheme - Mid Cap Fund
152443,Mahindra Manulife Multi Asset Allocation Fund- Direct Plan - Growth,2024-03-15,2026-08-14,595,0.16742173515322922,0.09080211371045271,1.1316975055846887,-0.09528049866429211,Multi Asset,Mahindra Manulife Mutual Fund,Hybrid Scheme - Multi Asset Allocation
141226,Mahindra Manulife Multi Cap Fund - Direct Plan -Growth,2017-05-18,2026-08-14,2279,0.18100747902813175,0.17095480858441747,0.730437171335071,-0.34436098444624896,Multi Cap,Mahindra Manulife Mutual Fund,Equity Schemes - Multi Cap Fund
147564,Mahindra Manulife Overnight Fund - Direct Plan -Growth,2019-07-24,2026-08-16,1955,0.05096752836194107,0.0018120533151777453,-8.11716620321857,0.0,Overnight,Mahindra Manulife Mutual Fund,Debt Scheme - Overnight Fund
148729,Mahindra Manulife Short Duration Fund - Direct Plan -Growth,2021-02-25,2026-08-14,1322,0.06774125013638255,0.009194597950453631,0.9115527504299291,-0.011011986414765751,Short Duration,Mahindra Manulife Mutual Fund,Debt Scheme - Short Duration Fund
150915,Mahindra Manulife Small Cap Fund - Direct Plan - Growth,2022-12-14,2026-08-14,903,0.2612092242244135,0.17075937933288549,1.1270780180759807,-0.25996360861654044,Small Cap,Mahindra Manulife Mutual Fund,Equity Scheme - Small Cap Fund
147731,Mahindra Manulife Ultra Short Duration Fund - Direct Plan -Growth,2019-10-18,2026-08-14,1653,0.06281379100378781,0.004662595898197285,0.7338165419609624,-0.004980556926553081,Ultra Short Duration,Mahindra Manulife Mutual Fund,Debt Scheme - Ultra Short Duration Fund
153303,Mahindra Manulife Value Fund - Direct Plan - Growth,2025-03-05,2026-08-14,356,0.1964747562543392,0.14743973818930142,0.9131873068156363,-0.11493037193724664,Value,Mahindra Manulife Mutual Fund,Equity Scheme - Value Fund
134813,Mirae Asset Aggressive Hybrid Fund - Direct Plan - Growth,2015-07-30,2026-08-14,2719,0.1333121276329583,0.12237864461304523,0.6184215521325788,-0.28997148012339213,Aggressive Hybrid,Mirae Asset Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
148401,Mirae Asset Arbitrage Fund Direct Growth,2020-06-22,2026-08-14,1519,0.06236017164508523,0.009755577002936068,0.1796356618578126,-0.004397718683432972,Arbitrage,Mirae Asset Mutual Fund,Hybrid Scheme - Arbitrage Fund
153380,Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Direct Plan - Growth,2025-03-19,2026-08-14,347,0.1275383510826651,0.1769800392333068,0.4429172084913953,-0.13504987637479748,Fund of Funds,Mirae Asset Mutual Fund,Other Scheme - FoF Domestic
154187,Mirae Asset BSE India Defence ETF FOF - Direct Plan - Growth,2026-02-24,2026-08-14,117,0.5517023373794316,0.24502205431052965,1.7021848372406465,-0.14501014394744483,Fund of Funds,Mirae Asset Mutual Fund,Other Scheme - FoF Domestic
154474,Mirae Asset BSE Midcap 150 Momentum 30 ETF FOF - Direct Plan - Growth,2026-07-24,2026-08-14,16,1.4685724774508988,0.10974743291307613,7.471254314755323,-0.00769686204854958,Value,Mirae Asset Mutual Fund,Equity Schemes - Value Fund
153385,Mirae Asset BSE Select IPO ETF Fund of Fund - Direct Plan - Growth,2025-03-19,2026-08-14,347,0.10982329044113648,0.18694863492254432,0.34272890318587357,-0.24271219197938476,Fund of Funds,Mirae Asset Mutual Fund,Other Scheme - FoF Domestic
150470,Mirae Asset Balanced Advantage Fund Direct Plan- Growth,2022-08-12,2026-08-14,985,0.11776206633346398,0.07085886518213105,0.8007038725169994,-0.07519059942645312,Balanced Advantage,Mirae Asset Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage
148623,Mirae Asset Banking and Financial Services Fund Direct Growth,2020-12-14,2026-08-14,1397,0.1617400727264382,0.16985612584553708,0.634596927746647,-0.21043892578689005,Thematic,Mirae Asset Mutual Fund,Equity Schemes - Thematic Fund
148419,Mirae Asset Banking and PSU Fund - Direct Plan - Growth,2020-07-27,2026-08-14,1468,0.05795659734211012,0.010846157153323849,-0.12937551271349246,-0.01191188011510147,Banking & PSU,Mirae Asset Mutual Fund,Debt Scheme - Banking and PSU Fund
150792,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund - Direct Plan - Growth,2022-10-21,2026-08-14,923,0.08397870539310492,0.024132190935116763,1.0094958546841868,-0.02309934454949114,Index,Mirae Asset Mutual Fund,Other Scheme - Index Funds
153634,Mirae Asset CRISIL-IBX Financial Services 9-12 Months Debt Index Fund - Direct Plan - Growth,2025-06-26,2026-08-14,276,0.06411035410333055,0.005456139655088572,0.8367030190462388,-0.0020538762159232338,Index,Mirae Asset Mutual Fund,Other Scheme - Index Funds
148755,Mirae Asset Corporate Bond Fund Direct Growth Plan,2021-03-18,2026-08-14,1308,0.062249683286168755,0.010697503085367205,0.28271238887772904,-0.012352621596118829,Corporate Bond,Mirae Asset Mutual Fund,Debt Scheme - Corporate Bond Fund
148500,Mirae Asset Diversified Equity Allocator Passive FOF - Direct Plan - Growth,2020-09-22,2026-08-14,1453,0.17564205307518055,0.14282064928357596,0.8104143680505164,-0.18185266671724443,Fund of Funds,Mirae Asset Mutual Fund,Other Scheme - FoF Domestic
140769,Mirae Asset Dynamic Bond Fund -Direct Plan -Growth,2017-03-27,2026-08-14,2273,0.07001730152429109,0.02251204860844588,0.4748851649875416,-0.0349448802571104,Dynamic Bond,Mirae Asset Mutual Fund,Debt Scheme - Dynamic Bond
135781,Mirae Asset ELSS Tax Saver Fund - Direct Plan - Growth,2015-12-29,2026-08-14,2619,0.18019929729281592,0.16277843023781208,0.7549119751557062,-0.3780998699860355,ELSS,Mirae Asset Mutual Fund,Equity Scheme - ELSS
145693,Mirae Asset Equity Savings Fund- Direct Plan- Growth,2018-12-18,2026-08-14,1887,0.11546281710271522,0.07362406517186372,0.7404189549757468,-0.1820173516782052,Equity Savings,Mirae Asset Mutual Fund,Hybrid Scheme - Equity Savings
151412,Mirae Asset Flexi Cap Fund - Direct Plan - Growth,2023-02-27,2026-08-14,851,0.16901534878915392,0.13471105156269064,0.8118489605690554,-0.16105666808691943,Flexi Cap,Mirae Asset Mutual Fund,Equity Scheme - Flexi Cap Fund
147206,Mirae Asset Focused Fund Direct Plan Growth,2019-05-15,2026-08-14,1788,0.15308427197080188,0.17101431851494817,0.5874262187573566,-0.3821640517031136,Focused,Mirae Asset Mutual Fund,Equity Scheme - Focused Fund
150595,Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF - Direct Plan - Growth,2022-09-08,2026-08-14,968,0.14450867300142933,0.2705668319732393,0.4251923351729492,-0.3041385948026949,Fund of Funds,Mirae Asset Mutual Fund,Other Scheme - FoF Overseas
150597,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund - Direct Plan- Growth,2022-09-08,2026-08-14,934,0.384799781686588,0.2600607140611163,1.2290418394721054,-0.2724159970781592,Fund of Funds,Mirae Asset Mutual Fund,Other Scheme - FoF Overseas
153007,Mirae Asset Gold ETF Fund of Fund - Direct Plan - Growth,2024-10-28,2026-08-14,443,0.4310485044146406,0.24662275921930796,1.3679143154498774,-0.23779994607710975,Fund of Funds,Mirae Asset Mutual Fund,Other Scheme - FoF Domestic
153812,Mirae Asset Gold Silver Passive FoF - Direct Plan - Growth,2025-09-01,2026-08-14,235,0.6847215857288542,0.4204846610501431,1.3440951936033114,-0.32816043398995065,Fund of Funds,Mirae Asset Mutual Fund,Other Scheme - FoF Domestic
